MAX_CURRENT = 4.2 A
SERIES_RESISTANCE = 4.78 mOhm
SERIES_INDUCTANCE = 0.07579 nH
SHUNT_CAPACITANCE = 167110 pF
BEGIN_CHIPLET 06COMPUTE 14 14
A01,POWER_1
A02,GROUND
A03,POWER_1
A04,GROUND
A05,POWER_1
A06,GROUND
A07,POWER_1
A08,GROUND
A09,POWER_1
A10,GROUND
A11,POWER_1
A12,GROUND
A13,POWER_1
A14,GROUND
B01,GROUND
B02,POWER_1
B03,GROUND
B04,POWER_1
B05,GROUND
B06,POWER_1
B07,GROUND
B08,POWER_1
B09,GROUND
B10,POWER_1
B11,GROUND
B12,POWER_1
B13,GROUND
B14,POWER_1
C01,POWER_1
C02,GROUND
C03,SIG
C04,GROUND
C05,POWER_1
C06,GROUND
C07,SIG
C08,GROUND
C09,POWER_1
C10,GROUND
C11,SIG
C12,GROUND
C13,POWER_1
C14,GROUND
D01,GROUND
D02,POWER_1
D03,GROUND
D04,POWER_1
D05,GROUND
D06,POWER_1
D07,GROUND
D08,POWER_1
D09,GROUND
D10,POWER_1
D11,GROUND
D12,POWER_1
D13,GROUND
D14,POWER_1
E01,POWER_1
E02,GROUND
E03,POWER_1
E04,GROUND
E05,POWER_1
E06,GROUND
E07,POWER_1
E08,GROUND
E09,POWER_1
E10,GROUND
E11,POWER_1
E12,GROUND
E13,POWER_1
E14,GROUND
F01,GROUND
F02,POWER_1
F03,GROUND
F04,SIG
F05,GROUND
F06,POWER_1
F07,GROUND
F08,SIG
F09,GROUND
F10,POWER_1
F11,GROUND
F12,SIG
F13,GROUND
F14,POWER_1
G01,POWER_1
G02,GROUND
G03,POWER_1
G04,GROUND
G05,POWER_1
G06,GROUND
G07,POWER_1
G08,GROUND
G09,POWER_1
G10,GROUND
G11,POWER_1
G12,GROUND
G13,POWER_1
G14,GROUND
H01,GROUND
H02,POWER_1
H03,GROUND
H04,POWER_1
H05,GROUND
H06,POWER_1
H07,GROUND
H08,POWER_1
H09,GROUND
H10,POWER_1
H11,GROUND
H12,POWER_1
H13,GROUND
H14,POWER_1
I01,POWER_1
I02,GROUND
I03,SIG
I04,GROUND
I05,POWER_1
I06,GROUND
I07,SIG
I08,GROUND
I09,POWER_1
I10,GROUND
I11,SIG
I12,GROUND
I13,POWER_1
I14,GROUND
J01,GROUND
J02,POWER_1
J03,GROUND
J04,POWER_1
J05,GROUND
J06,POWER_1
J07,GROUND
J08,POWER_1
J09,GROUND
J10,POWER_1
J11,GROUND
J12,POWER_1
J13,GROUND
J14,POWER_1
K01,POWER_1
K02,GROUND
K03,POWER_1
K04,GROUND
K05,POWER_1
K06,GROUND
K07,POWER_1
K08,GROUND
K09,POWER_1
K10,GROUND
K11,POWER_1
K12,GROUND
K13,POWER_1
K14,GROUND
L01,GROUND
L02,POWER_1
L03,GROUND
L04,SIG
L05,GROUND
L06,POWER_1
L07,GROUND
L08,SIG
L09,GROUND
L10,POWER_1
L11,GROUND
L12,SIG
L13,GROUND
L14,POWER_1
M01,POWER_1
M02,GROUND
M03,POWER_1
M04,GROUND
M05,POWER_1
M06,GROUND
M07,POWER_1
M08,GROUND
M09,POWER_1
M10,GROUND
M11,POWER_1
M12,GROUND
M13,POWER_1
M14,GROUND
N01,GROUND
N02,POWER_1
N03,GROUND
N04,POWER_1
N05,GROUND
N06,POWER_1
N07,GROUND
N08,POWER_1
N09,GROUND
N10,POWER_1
N11,GROUND
N12,POWER_1
N13,GROUND
N14,POWER_1
END_CHIPLET
