MAX_CURRENT = 4.3 A
SERIES_RESISTANCE = 5.23 mOhm
SERIES_INDUCTANCE = 0.08328 nH
SHUNT_CAPACITANCE = 152081 pF
BEGIN_CHIPLET 06IO 14 19
A01,GROUND
A02,POWER_2
A03,GROUND
A04,POWER_2
A05,GROUND
A06,POWER_2
A07,GROUND
A08,POWER_2
A09,GROUND
A10,POWER_2
A11,GROUND
A12,POWER_2
A13,GROUND
A14,POWER_2
B01,POWER_2
B02,GROUND
B03,POWER_2
B04,GROUND
B05,POWER_2
B06,GROUND
B07,POWER_2
B08,GROUND
B09,POWER_2
B10,GROUND
B11,POWER_2
B12,GROUND
B13,POWER_2
B14,GROUND
C01,GROUND
C02,POWER_2
C03,SIG
C04,SIG
C05,SIG
C06,SIG
C07,SIG
C08,SIG
C09,SIG
C10,SIG
C11,SIG
C12,SIG
C13,GROUND
C14,POWER_2
D01,POWER_2
D02,GROUND
D03,SIG
D04,SIG
D05,SIG
D06,SIG
D07,SIG
D08,SIG
D09,SIG
D10,SIG
D11,SIG
D12,SIG
D13,POWER_2
D14,GROUND
E01,GROUND
E02,POWER_2
E03,SIG
E04,SIG
E05,SIG
E06,SIG
E07,SIG
E08,SIG
E09,SIG
E10,SIG
E11,SIG
E12,SIG
E13,GROUND
E14,POWER_2
F01,POWER_2
F02,GROUND
F03,SIG
F04,SIG
F05,SIG
F06,SIG
F07,SIG
F08,SIG
F09,SIG
F10,SIG
F11,SIG
F12,SIG
F13,POWER_2
F14,GROUND
G01,GROUND
G02,POWER_2
G03,SIG
G04,SIG
G05,SIG
G06,SIG
G07,SIG
G08,SIG
G09,SIG
G10,SIG
G11,SIG
G12,SIG
G13,GROUND
G14,POWER_2
H01,POWER_2
H02,GROUND
H03,SIG
H04,SIG
H05,SIG
H06,SIG
H07,SIG
H08,GROUND
H09,POWER_2
H10,GROUND
H11,POWER_2
H12,GROUND
H13,POWER_2
H14,GROUND
I01,GROUND
I02,POWER_2
I03,SIG
I04,SIG
I05,SIG
I06,SIG
I07,SIG
I08,POWER_2
I09,GROUND
I10,POWER_2
I11,GROUND
I12,POWER_2
I13,GROUND
I14,POWER_2
J01,POWER_2
J02,GROUND
J03,SIG
J04,SIG
J05,SIG
J06,SIG
J07,SIG
J08,SIG
J09,SIG
J10,SIG
J11,SIG
J12,SIG
J13,POWER_2
J14,GROUND
K01,GROUND
K02,POWER_2
K03,GROUND
K04,POWER_2
K05,GROUND
K06,POWER_2
K07,GROUND
K08,SIG
K09,SIG
K10,SIG
K11,SIG
K12,SIG
K13,GROUND
K14,POWER_2
L01,POWER_2
L02,GROUND
L03,POWER_2
L04,GROUND
L05,POWER_2
L06,GROUND
L07,POWER_2
L08,SIG
L09,SIG
L10,SIG
L11,SIG
L12,SIG
L13,POWER_2
L14,GROUND
M01,GROUND
M02,POWER_2
M03,SIG
M04,SIG
M05,SIG
M06,SIG
M07,SIG
M08,SIG
M09,SIG
M10,SIG
M11,SIG
M12,SIG
M13,GROUND
M14,POWER_2
N01,POWER_2
N02,GROUND
N03,SIG
N04,SIG
N05,SIG
N06,SIG
N07,SIG
N08,SIG
N09,SIG
N10,SIG
N11,SIG
N12,SIG
N13,POWER_2
N14,GROUND
O01,GROUND
O02,POWER_2
O03,SIG
O04,SIG
O05,SIG
O06,SIG
O07,SIG
O08,SIG
O09,SIG
O10,SIG
O11,SIG
O12,SIG
O13,GROUND
O14,POWER_2
P01,POWER_2
P02,GROUND
P03,SIG
P04,SIG
P05,SIG
P06,SIG
P07,SIG
P08,SIG
P09,SIG
P10,SIG
P11,SIG
P12,SIG
P13,POWER_2
P14,GROUND
Q01,GROUND
Q02,POWER_2
Q03,SIG
Q04,SIG
Q05,SIG
Q06,SIG
Q07,SIG
Q08,SIG
Q09,SIG
Q10,SIG
Q11,SIG
Q12,SIG
Q13,GROUND
Q14,POWER_2
R01,POWER_2
R02,GROUND
R03,POWER_2
R04,GROUND
R05,POWER_2
R06,GROUND
R07,POWER_2
R08,GROUND
R09,POWER_2
R10,GROUND
R11,POWER_2
R12,GROUND
R13,POWER_2
R14,GROUND
S01,GROUND
S02,POWER_2
S03,GROUND
S04,POWER_2
S05,GROUND
S06,POWER_2
S07,GROUND
S08,POWER_2
S09,GROUND
S10,POWER_2
S11,GROUND
S12,POWER_2
S13,GROUND
S14,POWER_2
END_CHIPLET
