MAX_CURRENT = 0.076 A
SERIES_RESISTANCE = 450 mOhm
SERIES_INDUCTANCE = 105 nH
SHUNT_CAPACITANCE = 9 pF
BEGIN_CHIPLET NOC 17 39
A01,GROUND
A02,SIG
A03,SIG
A04,SIG
A05,SIG
A06,SIG
A07,SIG
A08,SIG
A09,SIG
A10,SIG
A11,SIG
A12,SIG
A13,SIG
A14,SIG
A15,SIG
A16,SIG
A17,GROUND
B01,POWER_2
B02,SIG
B03,SIG
B04,SIG
B05,SIG
B06,SIG
B07,SIG
B08,SIG
B09,SIG
B10,SIG
B11,SIG
B12,SIG
B13,SIG
B14,SIG
B15,SIG
B16,SIG
B17,POWER_2
C01,GROUND
C02,SIG
C03,SIG
C04,SIG
C05,SIG
C06,SIG
C07,SIG
C08,SIG
C09,SIG
C10,SIG
C11,SIG
C12,SIG
C13,SIG
C14,SIG
C15,SIG
C16,SIG
C17,GROUND
D01,POWER_2
D02,SIG
D03,SIG
D04,SIG
D05,SIG
D06,SIG
D07,SIG
D08,SIG
D09,SIG
D10,SIG
D11,SIG
D12,SIG
D13,SIG
D14,SIG
D15,SIG
D16,SIG
D17,POWER_2
E01,GROUND
E02,SIG
E03,SIG
E04,SIG
E05,SIG
E06,SIG
E07,SIG
E08,SIG
E09,SIG
E10,SIG
E11,SIG
E12,SIG
E13,SIG
E14,SIG
E15,SIG
E16,SIG
E17,GROUND
F01,POWER_2
F02,SIG
F03,SIG
F04,SIG
F05,SIG
F06,SIG
F07,SIG
F08,SIG
F09,SIG
F10,SIG
F11,SIG
F12,SIG
F13,SIG
F14,SIG
F15,SIG
F16,SIG
F17,POWER_2
G01,GROUND
G02,SIG
G03,SIG
G04,SIG
G05,SIG
G06,SIG
G07,SIG
G08,SIG
G09,SIG
G10,SIG
G11,SIG
G12,SIG
G13,SIG
G14,SIG
G15,SIG
G16,SIG
G17,GROUND
H01,POWER_2
H02,SIG
H03,SIG
H04,SIG
H05,SIG
H06,SIG
H07,SIG
H08,SIG
H09,SIG
H10,SIG
H11,SIG
H12,SIG
H13,SIG
H14,SIG
H15,SIG
H16,SIG
H17,POWER_2
I01,GROUND
I02,SIG
I03,SIG
I04,SIG
I05,SIG
I06,SIG
I07,SIG
I08,SIG
I09,SIG
I10,SIG
I11,SIG
I12,SIG
I13,SIG
I14,SIG
I15,SIG
I16,SIG
I17,GROUND
J01,POWER_2
J02,SIG
J03,SIG
J04,SIG
J05,SIG
J06,SIG
J07,SIG
J08,SIG
J09,SIG
J10,SIG
J11,SIG
J12,SIG
J13,SIG
J14,SIG
J15,SIG
J16,SIG
J17,POWER_2
K01,GROUND
K02,SIG
K03,SIG
K04,SIG
K05,SIG
K06,SIG
K07,SIG
