MAX_CURRENT = 0.051 A
SERIES_RESISTANCE = 750 mOhm
SERIES_INDUCTANCE = 95 nH
SHUNT_CAPACITANCE = 8 pF
BEGIN_CHIPLET MC 20 35
A01,POWER_4
A02,SIG
A03,SIG
A04,SIG
A05,SIG
A06,SIG
A07,SIG
A08,SIG
A09,SIG
A10,SIG
A11,SIG
A12,SIG
A13,SIG
A14,SIG
A15,SIG
A16,SIG
A17,SIG
A18,SIG
A19,SIG
A20,GROUND
B01,GROUND
B02,SIG
B03,SIG
B04,SIG
B05,SIG
B06,SIG
B07,SIG
B08,SIG
B09,SIG
B10,SIG
B11,SIG
B12,SIG
B13,SIG
B14,SIG
B15,SIG
B16,SIG
B17,SIG
B18,SIG
B19,SIG
B20,POWER_4
C01,POWER_4
C02,SIG
C03,SIG
C04,SIG
C05,SIG
C06,SIG
C07,SIG
C08,SIG
C09,SIG
C10,SIG
C11,SIG
C12,SIG
C13,SIG
C14,SIG
C15,SIG
C16,SIG
C17,SIG
C18,SIG
C19,SIG
C20,GROUND
D01,GROUND
D02,SIG
D03,SIG
D04,SIG
D05,SIG
D06,SIG
D07,SIG
D08,SIG
D09,SIG
D10,SIG
D11,SIG
D12,SIG
D13,SIG
D14,SIG
D15,SIG
D16,SIG
D17,SIG
D18,SIG
D19,SIG
D20,POWER_4
E01,POWER_4
E02,SIG
E03,SIG
E04,SIG
E05,SIG
E06,SIG
E07,SIG
E08,SIG
E09,SIG
E10,SIG
E11,SIG
E12,SIG
E13,SIG
E14,SIG
E15,SIG
E16,SIG
E17,SIG
E18,SIG
E19,SIG
E20,GROUND
F01,GROUND
F02,SIG
F03,SIG
F04,SIG
F05,SIG
F06,SIG
F07,SIG
F08,SIG
F09,SIG
F10,SIG
F11,SIG
F12,SIG
F13,SIG
F14,SIG
F15,SIG
F16,SIG
F17,SIG
F18,SIG
F19,SIG
F20,POWER_4
G01,POWER_4
G02,SIG
G03,SIG
G04,SIG
G05,SIG
G06,SIG
G07,SIG
G08,SIG
G09,SIG
G10,SIG
G11,SIG
G12,SIG
G13,SIG
G14,SIG
G15,SIG
G16,SIG
G17,SIG
G18,SIG
G19,SIG
G20,GROUND
H01,GROUND
H02,POWER_4
H03,GROUND
H04,POWER_4
H05,GROUND
H06,POWER_4
H07,GROUND
H08,POWER_4
H09,GROUND
H10,POWER_4
H11,GROUND
H12,POWER_4
H13,GROUND
H14,POWER_4
H15,GROUND
H16,POWER_4
H17,GROUND
