MAX_CURRENT = 1.05 A
SERIES_RESISTANCE = 55 mOhm
SERIES_INDUCTANCE = 200 nH
SHUNT_CAPACITANCE = 40 pF
BEGIN_CHIPLET 01CPU 28 28
A01,POWER_1
A02,GROUND
A03,POWER_1
A04,GROUND
A05,POWER_1
A06,GROUND
A07,POWER_1
A08,GROUND
A09,POWER_1
A10,GROUND
A11,POWER_1
A12,GROUND
A13,POWER_1
A14,GROUND
A15,POWER_1
A16,GROUND
A17,POWER_1
A18,GROUND
A19,POWER_1
A20,GROUND
A21,POWER_1
A22,GROUND
A23,POWER_1
A24,GROUND
A25,POWER_1
A26,GROUND
A27,POWER_1
A28,GROUND
B01,GROUND
B02,POWER_1
B03,GROUND
B04,POWER_1
B05,GROUND
B06,POWER_1
B07,GROUND
B08,POWER_1
B09,GROUND
B10,POWER_1
B11,GROUND
B12,POWER_1
B13,GROUND
B14,POWER_1
B15,GROUND
B16,POWER_1
B17,GROUND
B18,POWER_1
B19,GROUND
B20,POWER_1
B21,GROUND
B22,POWER_1
B23,GROUND
B24,POWER_1
B25,GROUND
B26,POWER_1
B27,GROUND
B28,POWER_1
C01,POWER_1
C02,GROUND
C03,POWER_1
C04,GROUND
C05,POWER_1
C06,GROUND
C07,POWER_1
C08,GROUND
C09,POWER_1
C10,GROUND
C11,POWER_1
C12,GROUND
C13,POWER_1
C14,GROUND
C15,POWER_1
C16,GROUND
C17,POWER_1
C18,GROUND
C19,POWER_1
C20,GROUND
C21,POWER_1
C22,GROUND
C23,POWER_1
C24,GROUND
C25,POWER_1
C26,GROUND
C27,POWER_1
C28,GROUND
D01,GROUND
D02,POWER_1
D03,GROUND
D04,POWER_1
D05,SIG
D06,POWER_1
D07,SIG
D08,POWER_1
D09,SIG
D10,POWER_1
D11,SIG
D12,POWER_1
D13,SIG
D14,POWER_1
D15,SIG
D16,POWER_1
D17,SIG
D18,POWER_1
D19,SIG
D20,POWER_1
D21,SIG
D22,POWER_1
D23,SIG
D24,POWER_1
D25,SIG
D26,POWER_1
D27,GROUND
D28,POWER_1
E01,POWER_1
E02,GROUND
E03,POWER_1
E04,GROUND
E05,POWER_1
E06,GROUND
E07,POWER_1
E08,GROUND
E09,POWER_1
E10,GROUND
E11,POWER_1
E12,GROUND
E13,POWER_1
E14,GROUND
E15,POWER_1
E16,GROUND
E17,POWER_1
E18,GROUND
E19,POWER_1
E20,GROUND
E21,POWER_1
E22,GROUND
E23,POWER_1
E24,GROUND
E25,POWER_1
E26,GROUND
E27,POWER_1
E28,GROUND
F01,GROUND
F02,POWER_1
F03,GROUND
F04,POWER_1
F05,SIG
F06,POWER_1
F07,GROUND
F08,POWER_1
F09,SIG
F10,POWER_1
F11,GROUND
F12,POWER_1
F13,SIG
F14,POWER_1
F15,GROUND
F16,POWER_1
F17,SIG
F18,POWER_1
F19,GROUND
F20,POWER_1
F21,SIG
F22,POWER_1
F23,GROUND
F24,POWER_1
F25,SIG
F26,POWER_1
F27,GROUND
F28,POWER_1
G01,POWER_1
G02,GROUND
G03,POWER_1
G04,GROUND
G05,POWER_1
G06,GROUND
G07,POWER_1
G08,GROUND
G09,POWER_1
G10,GROUND
G11,POWER_1
G12,GROUND
G13,POWER_1
G14,GROUND
G15,POWER_1
G16,GROUND
G17,POWER_1
G18,GROUND
G19,POWER_1
G20,GROUND
G21,POWER_1
G22,GROUND
G23,POWER_1
G24,GROUND
G25,POWER_1
G26,GROUND
G27,POWER_1
G28,GROUND
H01,GROUND
H02,POWER_1
H03,GROUND
H04,POWER_1
H05,SIG
H06,POWER_1
H07,GROUND
H08,POWER_1
H09,SIG
H10,POWER_1
H11,GROUND
H12,POWER_1
H13,SIG
H14,POWER_1
H15,GROUND
H16,POWER_1
H17,SIG
H18,POWER_1
H19,GROUND
H20,POWER_1
H21,SIG
H22,POWER_1
H23,GROUND
H24,POWER_1
H25,SIG
H26,POWER_1
H27,GROUND
H28,POWER_1
I01,POWER_1
I02,GROUND
I03,POWER_1
I04,GROUND
I05,POWER_1
I06,GROUND
I07,POWER_1
I08,GROUND
I09,POWER_1
I10,GROUND
