MAX_CURRENT = 2.95 A
SERIES_RESISTANCE = 100 mOhm
SERIES_INDUCTANCE = 400 nH
SHUNT_CAPACITANCE = 70 pF
BEGIN_CHIPLET 01GPU 43 43
A01,GROUND
A02,POWER_2
A03,GROUND
A04,POWER_2
A05,GROUND
A06,POWER_2
A07,GROUND
A08,POWER_2
A09,GROUND
A10,POWER_2
A11,GROUND
A12,POWER_2
A13,GROUND
A14,POWER_2
A15,GROUND
A16,POWER_2
A17,GROUND
A18,POWER_2
A19,GROUND
A20,POWER_2
A21,GROUND
A22,POWER_2
A23,GROUND
A24,POWER_2
A25,GROUND
A26,POWER_2
A27,GROUND
A28,POWER_2
A29,GROUND
A30,POWER_2
A31,GROUND
A32,POWER_2
A33,GROUND
A34,POWER_2
A35,GROUND
A36,POWER_2
A37,GROUND
A38,POWER_2
A39,GROUND
A40,POWER_2
A41,GROUND
A42,POWER_2
A43,GROUND
B01,POWER_2
B02,GROUND
B03,POWER_2
B04,GROUND
B05,POWER_2
B06,GROUND
B07,POWER_2
B08,GROUND
B09,POWER_2
B10,GROUND
B11,POWER_2
B12,GROUND
B13,POWER_2
B14,GROUND
B15,POWER_2
B16,GROUND
B17,POWER_2
B18,GROUND
B19,POWER_2
B20,GROUND
B21,POWER_2
B22,GROUND
B23,POWER_2
B24,GROUND
B25,POWER_2
B26,GROUND
B27,POWER_2
B28,GROUND
B29,POWER_2
B30,GROUND
B31,POWER_2
B32,GROUND
B33,POWER_2
B34,GROUND
B35,POWER_2
B36,GROUND
B37,POWER_2
B38,GROUND
B39,POWER_2
B40,GROUND
B41,POWER_2
B42,GROUND
B43,POWER_2
C01,GROUND
C02,POWER_2
C03,GROUND
C04,POWER_2
C05,GROUND
C06,POWER_2
C07,GROUND
C08,POWER_2
C09,GROUND
C10,POWER_2
C11,GROUND
C12,POWER_2
C13,GROUND
C14,POWER_2
C15,GROUND
C16,POWER_2
C17,GROUND
C18,POWER_2
C19,GROUND
C20,POWER_2
C21,GROUND
C22,POWER_2
C23,GROUND
C24,POWER_2
C25,GROUND
C26,POWER_2
C27,GROUND
C28,POWER_2
C29,GROUND
C30,POWER_2
C31,GROUND
C32,POWER_2
C33,GROUND
C34,POWER_2
C35,GROUND
C36,POWER_2
C37,GROUND
C38,POWER_2
C39,GROUND
C40,POWER_2
C41,GROUND
C42,POWER_2
C43,GROUND
D01,POWER_2
D02,GROUND
D03,POWER_2
D04,SIG
D05,GROUND
D06,GROUND
D07,SIG
D08,GROUND
D09,GROUND
D10,SIG
D11,GROUND
