MAX_CURRENT = 0.2 A
SERIES_RESISTANCE = 650 mOhm
SERIES_INDUCTANCE = 100 nH
SHUNT_CAPACITANCE = 12 pF
BEGIN_CHIPLET 02DRAM 19 19
A01,GROUND
A02,POWER_2
A03,GROUND
A04,POWER_2
A05,GROUND
A06,POWER_2
A07,GROUND
A08,POWER_2
A09,GROUND
A10,POWER_2
A11,GROUND
A12,POWER_2
A13,GROUND
A14,POWER_2
A15,GROUND
A16,POWER_2
A17,GROUND
A18,POWER_2
A19,GROUND
B01,POWER_2
B02,GROUND
B03,POWER_2
B04,GROUND
B05,POWER_2
B06,GROUND
B07,POWER_2
B08,GROUND
B09,POWER_2
B10,GROUND
B11,POWER_2
B12,GROUND
B13,POWER_2
B14,GROUND
B15,POWER_2
B16,GROUND
B17,POWER_2
B18,GROUND
B19,POWER_2
C01,GROUND
C02,POWER_2
C03,SIG
C04,SIG
C05,SIG
C06,POWER_2
C07,GROUND
C08,POWER_2
C09,GROUND
C10,POWER_2
C11,SIG
C12,SIG
C13,SIG
C14,SIG
C15,GROUND
C16,POWER_2
C17,GROUND
C18,POWER_2
C19,GROUND
D01,POWER_2
D02,GROUND
D03,SIG
D04,SIG
D05,SIG
D06,SIG
D07,POWER_2
D08,SIG
D09,POWER_2
D10,SIG
D11,SIG
D12,SIG
D13,SIG
D14,SIG
D15,POWER_2
D16,GROUND
D17,POWER_2
D18,GROUND
D19,POWER_2
E01,GROUND
E02,POWER_2
E03,SIG
E04,SIG
E05,SIG
E06,SIG
E07,SIG
E08,SIG
E09,SIG
E10,SIG
E11,SIG
E12,SIG
E13,SIG
E14,SIG
E15,GROUND
E16,POWER_2
E17,GROUND
E18,POWER_2
E19,GROUND
F01,POWER_2
F02,GROUND
F03,SIG
F04,SIG
F05,SIG
F06,SIG
F07,SIG
F08,SIG
F09,SIG
F10,SIG
F11,SIG
F12,SIG
F13,SIG
F14,SIG
F15,POWER_2
F16,GROUND
F17,POWER_2
F18,GROUND
F19,POWER_2
G01,GROUND
G02,POWER_2
G03,SIG
G04,SIG
G05,SIG
G06,SIG
G07,SIG
G08,SIG
G09,SIG
G10,SIG
G11,SIG
G12,SIG
G13,SIG
G14,SIG
G15,GROUND
G16,POWER_2
G17,GROUND
G18,POWER_2
G19,GROUND
H01,POWER_2
H02,GROUND
H03,SIG
H04,SIG
H05,SIG
H06,SIG
H07,SIG
H08,SIG
H09,SIG
H10,SIG
H11,SIG
H12,SIG
H13,SIG
H14,SIG
H15,POWER_2
H16,GROUND
H17,POWER_2
H18,GROUND
