BEGIN_CHIPLET 02C4 20 20
A01,SIG
A02,SIG
A03,SIG
A04,SIG
A05,POWER_1
A06,SIG
A07,SIG
A08,SIG
A09,SIG
A10,GROUND
A11,SIG
A12,SIG
A13,SIG
A14,SIG
A15,POWER_1
A16,SIG
A17,SIG
A18,SIG
A19,SIG
A20,SIG

B01,SIG
B02,POWER_1
B03,SIG
B04,SIG
B05,SIG
B06,SIG
B07,GROUND
B08,SIG
B09,SIG
B10,SIG
B11,SIG
B12,POWER_1
B13,SIG
B14,SIG
B15,SIG
B16,SIG
B17,GROUND
B18,SIG
B19,SIG
B20,SIG

C01,SIG
C02,SIG
C03,SIG
C04,GROUND
C05,SIG
C06,SIG
C07,SIG
C08,SIG
C09,POWER_1
C10,SIG
C11,SIG
C12,SIG
C13,SIG
C14,GROUND
C15,SIG
C16,SIG
C17,SIG
C18,SIG
C19,POWER_1
C20,SIG

D01,GROUND
D02,SIG
D03,SIG
D04,SIG
D05,SIG
D06,POWER_1
D07,SIG
D08,SIG
D09,SIG
D10,SIG
D11,GROUND
D12,SIG
D13,SIG
D14,SIG
D15,SIG
D16,POWER_1
D17,SIG
D18,SIG
D19,SIG
D20,SIG

E01,SIG
E02,SIG
E03,POWER_1
E04,SIG
E05,SIG
E06,SIG
E07,SIG
E08,GROUND
E09,SIG
E10,SIG
E11,SIG
E12,SIG
E13,POWER_2
E14,SIG
E15,SIG
E16,SIG
E17,SIG
E18,GROUND
E19,SIG
E20,SIG

F01,SIG
F02,SIG
F03,SIG
F04,SIG
F05,GROUND
F06,SIG
F07,SIG
F08,SIG
F09,SIG
F10,POWER_2
F11,SIG
F12,SIG
F13,SIG
F14,SIG
F15,GROUND
F16,SIG
F17,SIG
F18,SIG
F19,SIG
F20,SIG

G01,SIG
G02,GROUND
G03,SIG
G04,SIG
G05,SIG
G06,SIG
G07,POWER_2
G08,SIG
G09,SIG
G10,SIG
G11,SIG
G12,GROUND
G13,SIG
G14,SIG
G15,SIG
G16,SIG
G17,GROUND
G18,SIG
G19,SIG
G20,SIG

H01,SIG
H02,SIG
H03,SIG
H04,POWER_1
H05,SIG
H06,SIG
H07,SIG
H08,SIG
H09,GROUND
H10,SIG
H11,SIG
H12,SIG
H13,SIG
H14,POWER_2
H15,SIG
H16,SIG
H17,SIG
H18,SIG
H19,GROUND
H20,SIG

I01,GROUND
I02,SIG
I03,SIG
I04,SIG
I05,SIG
I06,GROUND
I07,SIG
I08,SIG
I09,SIG
I10,SIG
I11,POWER_2
I12,SIG
I13,SIG
I14,SIG
I15,SIG
I16,GROUND
I17,SIG
I18,SIG
I19,SIG
I20,SIG

J01,SIG
J02,SIG
J03,GROUND
J04,SIG
J05,SIG
J06,SIG
J07,SIG
J08,POWER_2
J09,SIG
J10,SIG
J11,SIG
J12,SIG
J13,GROUND
J14,SIG
J15,SIG
J16,SIG
J17,SIG
J18,GROUND
J19,SIG
J20,SIG

K01,SIG
K02,SIG
K03,SIG
K04,SIG
K05,POWER_1
K06,SIG
K07,SIG
K08,SIG
K09,SIG
K10,GROUND
K11,SIG
K12,SIG
K13,SIG
K14,SIG
K15,POWER_2
K16,SIG
K17,SIG
K18,SIG
K19,SIG
K20,GROUND

L01,SIG
L02,POWER_1
L03,SIG
L04,SIG
L05,SIG
L06,SIG
L07,GROUND
L08,SIG
L09,SIG
L10,SIG
L11,SIG
L12,POWER_2
L13,SIG
L14,SIG
L15,SIG
L16,SIG
L17,GROUND
L18,SIG
L19,SIG
L20,SIG

M01,SIG
M02,SIG
M03,SIG
M04,GROUND
M05,SIG
M06,SIG
M07,SIG
M08,SIG
M09,POWER_2
M10,SIG
M11,SIG
M12,SIG
M13,SIG
M14,GROUND
M15,SIG
M16,SIG
M17,SIG
M18,SIG
M19,GROUND
M20,SIG

N01,GROUND
N02,SIG
N03,SIG
N04,SIG
N05,SIG
N06,POWER_1
N07,SIG
N08,SIG
N09,SIG
N10,SIG
N11,GROUND
N12,SIG
N13,SIG
N14,SIG
N15,SIG
N16,POWER_2
N17,SIG
N18,SIG
N19,SIG
N20,SIG

O01,SIG
O02,SIG
O03,POWER_1
O04,SIG
O05,SIG
O06,SIG
O07,SIG
O08,GROUND
O09,SIG
O10,SIG
O11,SIG
O12,SIG
O13,POWER_2
O14,SIG
O15,SIG
O16,SIG
O17,SIG
O18,GROUND
O19,SIG
O20,SIG

P01,SIG
P02,SIG
P03,SIG
P04,SIG
P05,GROUND
P06,SIG
P07,SIG
P08,SIG
P09,SIG
P10,POWER_2
